Molecular Weight,XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area,Heavy atom count,Complexity,LogS,DOSE,Weight(mg),Bulk Density,Tapped Density,Carrs Compressibility Index,Hausner Ratio,Angle of Repose,Thickness,Wetting time,Microcrystalline Cellulose,Mannitol,Magnesium Stearate,Talc,Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Gum,Chitosan,Sodium saccharin,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,HARDNESS,FRIABILITY,Drug content,Water absorption ratio,DISINTEGRATION_TIME
358.8,3.3,0,4,3,68.3,24,514,-5.68,60,300,0.5,0.53,5.66,1.06,25.2,4.95,17.94,75,0,3,6,0,0,0,0,0,6,0,0,0,0,0,138,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.83,100.29,85.94,30.91
358.8,3.3,0,4,3,68.3,24,514,-5.68,60,300,0.52,0.55,5.45,1.05,25.4,4.83,16.54,75,0,3,6,0,0,0,0,0,6,0,0,0,0,0,135,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.89,99.11,94.53,28.83
358.8,3.3,0,4,3,68.3,24,514,-5.68,60,300,0.5,0.53,5.66,1.06,26.53,4.96,22.56,75,0,3,6,0,0,0,0,0,6,0,0,0,0,0,147,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.42,99.25,69.53,33.53
358.8,3.3,0,4,3,68.3,24,514,-5.68,60,300,0.51,0.54,5.55,1.08,25.81,4.87,20.23,75,0,3,6,0,0,0,0,0,6,0,0,0,0,0,144,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.55,99.13,75.47,27.56
358.8,3.3,0,4,3,68.3,24,514,-5.68,60,300,0.52,0.55,5.45,1.05,25.2,4.98,17.72,75,0,3,6,0,0,0,0,0,6,0,0,0,0,0,141,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.59,100.19,78.47,19.97
358.8,3.3,0,4,3,68.3,24,514,-5.68,60,300,0.5,0.53,5.66,1.06,26.2,4.89,15.6,75,0,3,6,0,0,0,0,0,6,0,0,0,0,0,138,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.71,100.13,100.31,18.49
358.8,3.3,0,4,3,68.3,24,514,-5.68,60,300,0.5,0.53,5.66,1.06,26.26,4.98,14.05,75,0,3,6,0,0,0,0,0,6,0,0,0,0,0,135,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.81,100.21,105.05,17.47
445.5,1.9,3,6,7,139,31,697,-6,5,200,0.33,0.413,20.12,0,29.34,0,0,175,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0.09,98.55,0,225
445.5,1.9,3,6,7,139,31,697,-6,5,200,0.33,0.398,15.76,0,24.23,0,0,165,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.32,98.64,0,189
445.5,1.9,3,6,7,139,31,697,-6,5,200,0.33,0.396,16.82,0,24.65,0,0,155,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.52,98.31,0,170
445.5,1.9,3,6,7,139,31,697,-6,5,200,0.32,0.395,17.57,0,24.85,0,0,145,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.77,98.52,0,145
445.5,1.9,3,6,7,139,31,697,-6,5,200,0.33,0.398,15.76,0,25.57,0,0,165,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0.18,98.65,0,53
445.5,1.9,3,6,7,139,31,697,-6,5,200,0.33,0.396,16.82,0,24.59,0,0,155,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.31,98.83,0,35
445.5,1.9,3,6,7,139,31,697,-6,5,200,0.32,0.395,17.84,0,24.55,0,0,145,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.39,98.92,0,24
445.5,1.9,3,6,7,139,31,697,-6,5,200,0.32,0.392,17.2,0,24.47,0,0,135,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0.53,98.36,0,17
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.2,176,0,174,2,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.92,100.24,12.1,188
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.1,33,0,169,2,2,0,4,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.91,99.23,13.3,36
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.2,21,0,164,2,2,0,4,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.93,99.99,16.88,21
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.4,25,0,159,2,2,0,4,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,1.01,100.36,18.24,27
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.33,28,0,154,2,2,0,4,0,0,0,0,0,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.12,99.11,18.2,29
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.1,27,0,169,2,2,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0.93,98.23,13.68,31
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.2,18,0,164,2,2,10,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0.91,99.89,17.22,18
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.4,24,0,159,2,2,15,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55,1.11,100.16,17,25
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.33,22,0,154,2,2,20,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,1.34,99.41,17.25,28
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.1,31,0,169,2,2,0,4,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.97,99.43,16.1,35
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.2,22,0,164,2,2,0,4,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.94,99.89,19.18,27
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.4,27,0,159,2,2,0,4,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.91,101.36,21.34,30
461.8,2.86,3,5,8,53,29,443,-3.79,10,200,0,0,0,0,0,3.33,28,0,154,2,2,0,4,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,1.22,99.01,22.34,32
375.9,3.2,1,4,6,40.5,26,451,-4.8,10,150,0.58,0.67,13.432,1.155,29.25,0,27.31,30,98,1.5,0,0,3,0,0,0,0,0,1.5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0.34,98.83,59.31,39
375.9,3.2,1,4,6,40.5,26,451,-4.8,10,150,0.58,0.68,14.705,1.172,30.12,0,31.26,30,98,1.5,0,0,3,0,0,0,0,0,1.5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0.36,99.29,61.26,44
375.9,3.2,1,4,6,40.5,26,451,-4.8,10,150,0.59,0.68,13.235,1.152,28.36,0,29.62,30,98,1.5,0,0,3,0,0,0,0,0,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,0.35,97.79,60.41,41
336.3,1.85,3,4,7,67.6,21,300,-2.9,10,150,0.438,0.573,23.53,1.31,29.5,3.1,369,15,116.45,1.5,3,0,0,0,0,0,0.3,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0.38,96.33,32.19,308
336.3,1.85,3,4,7,67.6,21,300,-2.9,10,150,0.44,0.575,23.48,1.31,30.1,3.03,318.3,15,112.7,1.5,3,0,0,0,0,0,0.3,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0.39,98.21,56.26,283
336.3,1.85,3,4,7,67.6,21,300,-2.9,10,150,0.437,0.571,23.46,1.31,29.2,2.93,230.3,15,108.95,1.5,3,0,0,0,0,0,0.3,0,0,0,11.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.59,98.07,58.76,210.7
336.3,1.85,3,4,7,67.6,21,300,-2.9,10,150,0.438,0.573,23.53,1.31,26.6,3.1,119,15,105.2,1.5,3,0,0,0,0,0,0.3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0.74,98.32,69.94,82.7
336.3,1.85,3,4,7,67.6,21,300,-2.9,10,150,0.498,0.67,25.67,1.35,28,2.9,209.3,15,116.45,1.5,3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,3.5,0.59,98.173,57.86,204
336.3,1.85,3,4,7,67.6,21,300,-2.9,10,150,0.475,0.635,25.2,1.34,28,3.1,169.7,15,112.7,1.5,3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,3.33,0.65,96.97,105.3,124.3
336.3,1.85,3,4,7,67.6,21,300,-2.9,10,150,0.477,0.627,23.9,1.31,26.6,3.03,83,15,108.95,1.5,3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,0,0,3,0.7,97.58,115.9,54.3
336.3,1.85,3,4,7,67.6,21,300,-2.9,10,150,0.472,0.609,22.5,1.29,25.1,3,50,15,105.2,1.5,3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,1.3,97.2,142.5,32
684.8,1.64,8,14,21,217,48,349,-1.82,100,301,0,0,0,0,0,4.9,43,0,94,3,3,20,6,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.39,0,90.71,38
684.8,1.64,8,14,21,217,48,349,-1.82,100,302,0,0,0,0,0,4.2,45,0,94,3,3,10,6,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.4,0,92.45,32
684.8,1.64,8,14,21,217,48,349,-1.82,100,300,0,0,0,0,0,4.1,47,0,94,3,3,20,6,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.33,0,90.23,34
684.8,1.64,8,14,21,217,48,349,-1.82,100,400,0,0,0,0,0,4.3,38,0,94,3,3,0,6,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.39,0,57.32,28
684.8,1.64,8,14,21,217,48,349,-1.82,100,300,0,0,0,0,0,4.1,38,0,94,3,3,20,6,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.32,0,93.45,69
312.4,2.9,1,4,1,59.1,22,432,-3.63,10,150,0.425,0.476,10.86,1.122,25.89,2.82,58,65,65,2.5,2.5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.51,99.5,0,48
312.4,2.9,1,4,1,59.1,22,432,-3.63,10,150,0.37,0.435,14.94,1.176,27.09,2.84,44,62.5,65,2.5,2.5,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.49,100.5,0,34
312.4,2.9,1,4,1,59.1,22,432,-3.63,10,150,0.392,0.465,15.69,1.186,26.52,2.9,50,60,65,2.5,2.5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.52,101.5,0,45
312.4,2.9,1,4,1,59.1,22,432,-3.63,10,150,0.408,0.483,15.51,1.184,28.41,2.85,42,65,65,2.5,2.5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,0.47,101.5,0,32
312.4,2.9,1,4,1,59.1,22,432,-3.63,10,150,0.352,0.413,14.76,1.173,26.47,3.81,30,62.5,65,2.5,2.5,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.46,98.9,0,21
312.4,2.9,1,4,1,59.1,22,432,-3.63,10,150,0.377,0.424,11.08,1.125,27.31,3.82,29,60,65,2.5,2.5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0.48,100.4,0,18
312.4,2.9,1,4,1,59.1,22,432,-3.63,10,150,0.382,0.449,14.9,1.175,25.49,3.86,56,65,65,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.54,99.84,0,47
312.4,2.9,1,4,1,59.1,22,432,-3.63,10,150,0.413,0.487,15.19,1.179,26.14,3.88,46,62.5,65,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0.49,99.95,0,46
312.4,2.9,1,4,1,59.1,22,432,-3.63,10,150,0.382,0.413,14.81,1.173,26.47,3.87,49,60,65,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0.49,99.67,0,45
403.9,1.39,3,6,8,91.3,27,446,-2.53,10,300,0,0,0,0,0,4.2,32,0,130,5,5,40,0,0,0,0,0,0,0,0,40,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.32,0,78.45,30
403.9,1.39,3,6,8,91.3,27,446,-2.53,10,300,0,0,0,0,0,4.4,37,0,130,5,5,50,0,0,0,0,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.35,0,73.57,31
403.9,1.39,3,6,8,91.3,27,446,-2.53,10,300,0,0,0,0,0,4.3,31,0,130,5,5,40,0,0,0,0,0,0,0,0,30,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.29,0,80.12,33
403.9,1.39,3,6,8,91.3,27,446,-2.53,10,300,0,0,0,0,0,4.3,34,0,130,5,5,30,0,0,0,0,0,0,0,0,40,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.36,0,90.89,29
403.9,1.39,3,6,8,91.3,27,446,-2.53,10,300,0,0,0,0,0,4.2,61,0,180,5,5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.27,0,61.99,58
325.4,1.9,2,5,12,60,23,278,-2.29,20,200,0.4,0.45,11.11,1.12,32.15,3.3,75,60,102,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.24,100.5,0,78
325.4,1.9,2,5,12,60,23,278,-2.29,20,200,0.4,0.44,9.09,1.1,30.44,3.4,63,60,100,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.21,99.23,0,66
325.4,1.9,2,5,12,60,23,278,-2.29,20,200,0.43,0.5,14,1.16,28.85,3.3,52,60,98,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.24,101.3,0,56
325.4,1.9,2,5,12,60,23,278,-2.29,20,200,0.43,0.49,12.24,1.13,32.35,3.5,67,60,102,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.35,102.5,0,71
325.4,1.9,2,5,12,60,23,278,-2.29,20,200,0.41,0.47,12.76,1.14,29.45,3.2,50,60,100,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.27,99.1,0,53
325.4,1.9,2,5,12,60,23,278,-2.29,20,200,0.38,0.43,11.62,1.13,29.3,3.5,42,60,98,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0.27,100.6,0,46
325.4,1.9,2,5,12,60,23,278,-2.29,20,200,0.4,0.45,11.11,1.12,33.6,3.3,64,60,102,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0.25,100.9,0,67
325.4,1.9,2,5,12,60,23,278,-2.29,20,200,0.41,0.46,10.86,1.12,32.22,3.2,43,60,100,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.24,101.3,0,46
325.4,1.9,2,5,12,60,23,278,-2.29,20,200,0.41,0.47,12.76,1.14,28.65,3.3,22,60,98,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0.35,102.5,0,25
263.4,4.5,1,1,3,12,20,307,-4.9,10,100,0.37,0.41,14.72,1.58,28.26,2.86,0,28,50,0.2,0,0,0,0,0,0,0,0,0,10,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.85,95.23,0,45
263.4,4.5,1,1,3,12,20,307,-4.9,10,100,0.38,0.43,11.66,1.3,27.82,2.63,0,28,47.5,0.2,0,0,0,0,0,0,0,0,0,12.5,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.7,96.32,0,40
263.4,4.5,1,1,3,12,20,307,-4.9,10,100,0.35,0.4,18.17,1.24,27.4,2.8,0,28,45,0.2,0,0,0,0,0,0,0,0,0,15,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0.75,99.18,0,37
263.4,4.5,1,1,3,12,20,307,-4.9,10,100,0.37,0.44,20.51,1.17,27.92,2.83,0,28,50,0.2,0,0,0,0,0,0,0,0,0,0,10,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.85,99.07,0,35
263.4,4.5,1,1,3,12,20,307,-4.9,10,100,0.35,0.42,13.96,1.17,28.04,2.6,0,28,47.5,0.2,0,0,0,0,0,0,0,0,0,0,12.5,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0.77,99.01,0,32
